編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPROMLRKLHKGFEE68CC,19,7.15,防空避難室，停車空間，樓梯間，機械室，水箱,鋼筋混凝土造,95年6月26日,十一層,,
RPROMLRKLHKGFEE68CC,19,3.13,防空避難室，停車空間,鋼筋混凝土造,95年6月26日,十一層,,
RPSOMLRKLHKGFEE78CC,18,8.76,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPSOMLRKLHKGFEE78CC,18,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPSOMLRKLHKGFEE78CC,18,4.33,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLRKLHKGFGE78CC,44,73.53,住家用,鋼筋混凝土造,69年9月27日,五層,,
RPQNMLRKLHKGFFE58CC,15,62.00,集合住宅,鋼筋混凝土造,99年3月4日,十四層,,
RPQNMLRKLHKGFFE58CC,15,61.56,門廳、社區中心、管理委員會使用空間、停車空間、防空避難室兼停車空間、樓梯間、機械室、水塔,鋼筋混凝土造,99年3月4日,二層,,
RPSNMLRKLHKGFGE88CC,1,46.50,集合住宅,鋼筋混凝土,113年4月17日,十五層,,
RPSNMLRKLHKGFGE88CC,1,49.47,本共有部分之項目有停車空間，防空避難室兼停車空間，管委會使用空間，樓梯間，車道，機械室，水箱等７項。,鋼筋混凝土,113年4月17日,十五層,,
RPQNMLRKLHKGFGE68CC,35,101.67,住家用,鋼筋混凝土造,78年10月20日,五層,,
RPQNMLRKLHKGFGE68CC,35,20.93,共有部份,鋼筋混凝土造,78年10月20日,五層,,
RPTNMLRKLHKGFGE98CC,52,41.08,住家用,加強磚造,62年7月7日,二層,,
RPPNMLRKLHKGFIE78CC,7,26.08,集合住宅,鋼筋混凝土,107年6月6日,四層,,
RPQNMLRKLHKGFIE88CC,5,59.56,集合住宅,鋼筋混凝土,109年3月5日,十五層,,
RPQNMLRKLHKGFIE88CC,5,59.21,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、門廳、車道、管委會使用空間、機械室、水箱等８項。,鋼筋混凝土,109年3月5日,十五層,,
RPSNMLRKLHKGFIE09CC,32,104.36,住家用,鋼筋混凝土造,82年5月14日,十二層,,
RPSNMLRKLHKGFIE09CC,32,26.42,共有部分,鋼筋混凝土造,82年5月14日,十二層,,
RPRNMLRKLHKGFIE98CC,38,19.06,住家用,鋼筋混凝土造,76年1月20日,三層,,
RPPNMLRKLHKGFJE88CC,19,17.18,住商用,鋼筋混凝土造,95年8月30日,五層,,
RPPNMLRKLHKGFLE09CC,46,93.38,住商用,加強磚造,68年3月21日,二層,,
RPSNMLRKLHKGFLE76CC,2,83.84,集合住宅,鋼筋混凝土造,112年4月10日,五層,,
RPSNMLRKLHKGFLE76CC,2,34.00,本共有部分之項目有停車空間、樓梯間、機電空間（電信室）、機械室、水箱等項,鋼筋混凝土造,112年4月10日,五層,,
RPTNMLRKLHKGFLE86CC,16,9.23,辦公室,鋼筋混凝土造,97年12月19日,六層,,
RPQNMLRKLHKGFLE56CC,6,67.49,集合住宅,鋼筋混凝土造,107年11月19日,五層,,
RPTNMLRKLHKGFLE86CC,16,6.90,樓梯間、騎樓、走道、緊急發電機室、機械室、水箱,鋼筋混凝土造,97年12月19日,六層,,
RPQNMLRKLHKGFLE56CC,6,20.96,公共設施,鋼筋混凝土造,107年11月19日,五層,,
RPQNMLRKLHKGFJE98CC,19,17.18,住商用,鋼筋混凝土造,95年8月30日,五層,,
RPPNMLSKLHKGFAE08CC,43,73.44,住家用,鋼筋混凝土造,71年8月18日,十一層,,
RPQNMLSKLHKGFAE18CC,42,33.76,,鋼筋混凝土造,71年12月10日,十二層,,
RPUNMLRKLHKGFLE96CC,9,9.69,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPUNMLRKLHKGFLE96CC,9,4.42,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPRNMLSKLHKGFAE28CC,18,48.88,住家用,鋼筋混凝土造,96年2月8日,十五層,,
RPRNMLSKLHKGFAE28CC,18,30.79,防空避難室、停車空間、樓梯間、電梯機械室、水箱、排煙室,鋼筋混凝土造,96年2月8日,十五層,,
RPSNMLSKLHKGFAE38CC,48,81.90,公寓,鋼筋混凝土造,66年8月24日,五層,,
RPVNMLSKLHKGFAE68CC,23,55.46,住家用,鋼筋混凝土造,91年7月1日,十四層,,
RPVNMLSKLHKGFAE68CC,23,24.17,共有部份,鋼筋混凝土造,91年7月1日,十四層,,
RPUNMLSKLHKGFAE58CC,43,88.09,集合住宅,鋼筋混凝土造,71年6月9日,八層,,
RPUNMLSKLHKGFAE58CC,43,19.01,商業用,鋼筋混凝土造,71年6月9日,八層,,
RPXNMLSKLHKGFAE88CC,20,58.62,住家用,鋼筋混凝土造,93年11月4日,十四層,,
RPXNMLSKLHKGFAE88CC,20,47.48,共有部份,鋼筋混凝土造,93年11月4日,十四層,,
RPWNMLSKLHKGFAE78CC,33,134.09,商業用,鋼筋混凝土造,81年1月31日,二十層,,
RPWNMLSKLHKGFAE78CC,33,82.81,見使用執照,鋼筋混凝土造,81年1月31日,二十層,,
RPWNMLSKLHKGFAE78CC,33,23.88,商業用,鋼筋混凝土造,81年1月31日,二十層,,
RPOOMLSKLHKGFAE08CC,46,72.98,,鋼筋混凝土造,68年6月25日,五層,,
RPTNMLSKLHKGFAE48CC,39,30.09,集合住宅,鋼筋混凝土造,75年2月17日,十六層,,
RPTNMLSKLHKGFAE48CC,39,9.22,電梯間、樓梯間、停車場、避難室,鋼筋混凝土造,75年2月17日,十六層,,
RPTNMLSKLHKGFAE48CC,39,4.70,通道,鋼筋混凝土造,75年2月17日,十六層,,
RPPOMLSKLHKGFAE18CC,4,58.60,集合住宅,鋼筋混凝土,109年10月19日,十五層,,
RPPOMLSKLHKGFAE18CC,4,33.43,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、梯間、車道、門廳、騎樓、門廊、樓梯間加昇降機間、樓梯間、水箱加機械室等１０項。,鋼筋混凝土,109年10月19日,十五層,,
RPPNMLSKLHKGFBE18CC,28,91.31,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPPNMLSKLHKGFBE18CC,28,35.29,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPQNMLSKLHKGFBE28CC,41,29.75,店舖住宅,鋼筋混凝土造,73年2月23日,四層,,
RPRNMLSKLHKGFBE38CC,41,29.75,店舖住宅,鋼筋混凝土造,73年2月23日,四層,,
RPSNMLSKLHKGFBE48CC,56,209.79,店舖及住宅,加強磚造,58年2月10日,三層,,
RPVNMLSKLHKGFBE78CC,47,68.04,,鋼筋混凝土造,67年4月26日,四層,,
RPUNMLSKLHKGFBE68CC,29,88.57,住家用,鋼筋混凝土造,84年12月5日,十層,,
RPUNMLSKLHKGFBE68CC,29,20.61,見使用執照,鋼筋混凝土造,84年12月5日,十層,,
RPTNMLSKLHKGFBE58CC,45,73.32,,鋼筋混凝土造,68年12月24日,五層,,
RPWNMLSKLHKGFBE88CC,6,39.27,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPWNMLSKLHKGFBE88CC,6,20.99,共有部份,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPPOMLSKLHKGFBE28CC,12,16.52,住家用,鋼筋混凝土造,102年1月10日,五層,,
RPXNMLSKLHKGFBE98CC,7,54.84,集合住宅,鋼筋混凝土造,107年6月21日,十五層,,
RPXNMLSKLHKGFBE98CC,7,40.72,共用部份,鋼筋混凝土造,107年6月21日,十五層,,
RPOOMLSKLHKGFBE18CC,58,96.16,,加強磚造,55年12月20日,二層,,
RPROMLSKLHKGFBE48CC,35,21.92,集合住宅,鋼筋混凝土造,79年5月22日,十二層,,
RPQOMLSKLHKGFBE38CC,47,86.46,集合住宅,鋼筋混凝土造,67年7月12日,十二層,,
RPROMLSKLHKGFBE48CC,35,7.28,,鋼筋混凝土造,79年5月22日,十二層,,
RPQOMLSKLHKGFBE38CC,47,13.95,,鋼筋混凝土造,67年7月12日,十二層,,
RPWOMLSKLHKGFBE98CC,54,58.86,,磚造,60年8月30日,二層,,
RPVOMLSKLHKGFBE88CC,37,16.52,住宅,鋼筋混凝土造,77年8月26日,四層,,
RPSOMLSKLHKGFBE58CC,34,20.58,集合住宅,鋼筋混凝土造,80年2月9日,七層,,
RPSOMLSKLHKGFBE58CC,34,9.28,,鋼筋混凝土造,80年2月9日,七層,,
RPRNMLSKLHKGFCE48CC,7,18.46,住家用,鋼筋混凝土,107年1月15日,七層,,
RPPNMLSKLHKGFCE28CC,31,88.72,住家用,鋼筋混凝土造,83年8月9日,十二層,,
RPUOMLSKLHKGFBE78CC,4,36.60,集合住宅,鋼筋混凝土,110年2月1日,十五層,,
RPUOMLSKLHKGFBE78CC,4,20.59,共有部份,鋼筋混凝土,110年2月1日,十五層,,
RPQNMLSKLHKGFCE38CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPQNMLSKLHKGFCE38CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLSKLHKGFCE58CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLSKLHKGFCE58CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLSKLHKGFCE68CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLSKLHKGFCE68CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPUNMLSKLHKGFCE78CC,25,105.23,住家用,鋼筋混凝土造,89年4月24日,十四層,,
RPUNMLSKLHKGFCE78CC,25,28.63,共有部份,鋼筋混凝土造,89年4月24日,十四層,,
RPVNMLSKLHKGFCE88CC,39,80.80,集合住宅,鋼筋混凝土造,75年4月30日,五層,,
RPVNMLSKLHKGFCE88CC,39,9.80,見使用執照,鋼筋混凝土造,75年4月30日,五層,,
RPPOMLSKLHKGFCE38CC,43,60.21,公寓,鋼筋混凝土造,70年12月21日,十二層,,
RPROMLSKLHKGFCE58CC,19,59.59,住家用,鋼筋混凝土造,94年12月28日,十五層,,
RPPOMLSKLHKGFCE38CC,43,12.66,公共設施,鋼筋混凝土造,70年12月21日,十二層,,
RPWNMLSKLHKGFCE98CC,18,135.40,住商用,鋼筋混凝土結構造,95年11月21日,十五層,,
RPROMLSKLHKGFCE58CC,19,27.90,共有部份,鋼筋混凝土造,94年12月28日,十五層,,
RPWNMLSKLHKGFCE98CC,18,44.45,共有部份,鋼筋混凝土結構造,95年11月21日,十五層,,
RPQOMLSKLHKGFCE48CC,2,55.53,集合住宅,鋼筋混凝土,111年12月26日,二十七層,,
RPQOMLSKLHKGFCE48CC,2,29.27,本共有部分之項目有：防空避難室兼停車空間、門廳兼梯廳、梯間、防災中心、垃圾處理存放空間（集合住宅）、管理委員會使用空間、中繼室、水箱、機械室、陽台等１０項。,鋼筋混凝土,111年12月26日,二十七層,,
RPOOMLSKLHKGFCE28CC,18,128.94,住家用,鋼筋混凝土造,96年5月9日,二十七層,,
RPOOMLSKLHKGFCE28CC,18,82.45,共有部份,鋼筋混凝土造,96年5月9日,二十七層,,
RPSOMLSKLHKGFCE68CC,18,175.59,住家用,鋼筋混凝土造,96年5月9日,二十七層,,
RPSOMLSKLHKGFCE68CC,18,125.84,共有部份,鋼筋混凝土造,96年5月9日,二十七層,,
RPTOMLSKLHKGFCE78CC,12,112.26,集合住宅,鋼筋混凝土造,102年1月29日,十五層,,
RPTOMLSKLHKGFCE78CC,12,90.26,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、電樓梯間及機械室水箱等４項。,鋼筋混凝土造,102年1月29日,十五層,,
RPUOMLSKLHKGFCE88CC,45,69.33,住宅,鋼筋混凝土造,69年7月14日,五層,,
RPRNMLSKLHKGFDE58CC,51,35.00,店鋪、住宅自用,鋼筋混凝土造,63年1月14日,四層,,
RPTNMLSKLHKGFDE78CC,18,196.92,商業用,鋼筋混凝土造,96年4月30日,五層,,
RPQNMLSKLHKGFDE48CC,4,98.59,集合住宅,鋼筋混凝土造,109年12月29日,二十九層,,
RPTNMLSKLHKGFDE78CC,18,21.97,停車空間、樓梯間、機械室、水箱,鋼筋混凝土造,96年4月30日,五層,,
RPQNMLSKLHKGFDE48CC,4,75.24,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、頂蓋型開放空間、門廊、外廊、出入口緩衝空間、梯間、管理員室、防災中心、車道面積、管道間、管理委員會使用空間、陽台、中繼室、樓梯間、機械室及水箱等項。,鋼筋混凝土造,109年12月29日,二十九層,,
RPSNMLSKLHKGFDE68CC,2,72.23,集合住宅,鋼筋混凝土,112年7月19日,十八層,,
RPSNMLSKLHKGFDE68CC,2,35.59,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、防災中心、梯廳、出入口緩衝空間、車道、公共廁所、樓梯間、垃圾暫存室、門廊、陽台、水箱及機械室等項。,鋼筋混凝土,112年7月19日,十八層,,
RPWNMLSKLHKGFDE09CC,50,16.52,,加強磚造,63年10月28日,二層,,
RPUNMLSKLHKGFDE88CC,32,23.14,商業用,鋼筋混凝土造,82年2月27日,十二層,,
RPVNMLSKLHKGFDE98CC,5,54.02,集合住宅,鋼筋混凝土造,109年8月13日,十五層,,
RPVNMLSKLHKGFDE98CC,5,48.49,本共有部分之項目有防空避難室兼停車空間、騎樓、管委會使用空間、樓梯間、門廊、車道、陽台、水塔及機械室等項。,鋼筋混凝土造,109年8月13日,十五層,,
RPOOMLSKLHKGFDE38CC,55,26.38,住家用,加強磚造,59年7月20日,三層,,
RPXNMLSKLHKGFDE56CC,32,131.80,住家用,鋼筋混凝土造,82年1月16日,十四層,,
RPPOMLSKLHKGFDE48CC,34,26.72,住宅,鋼筋混凝土造,80年3月14日,十九層,,
RPXNMLSKLHKGFDE56CC,32,33.95,見使用執照,鋼筋混凝土造,82年1月16日,十四層,,
RPPOMLSKLHKGFDE48CC,34,10.72,電樓梯間、走廊、停車空間、避難室、水箱、機械室等,鋼筋混凝土造,80年3月14日,十九層,,
RPQOMLSKLHKGFDE58CC,32,84.58,住家用,鋼筋混凝土造,82年2月25日,十一層,,
RPQOMLSKLHKGFDE58CC,32,37.49,見使用執照,鋼筋混凝土造,82年2月25日,十一層,,
RPROMLSKLHKGFDE68CC,29,21.35,住家用,鋼筋混凝土造,85年1月25日,七層,,
RPSOMLSKLHKGFDE78CC,45,78.10,,鋼筋混凝土造,69年5月12日,五層,,
RPROMLSKLHKGFDE68CC,29,11.80,見使用執照,鋼筋混凝土造,85年1月25日,七層,,
RPUOMLSKLHKGFDE98CC,26,35.00,住商用,鋼筋混凝土造,88年7月21日,十三層,,
RPTOMLSKLHKGFDE88CC,56,94.90,住宅,加強磚造,57年9月25日,二層,,
RPOPMLSKLHKGFDE48CC,62,16.52,住家用,加強磚造,52年4月30日,三層,,
RPVOMLSKLHKGFDE09CC,36,36.48,,鋼筋混凝土造,77年10月4日,七層,,
RPVOMLSKLHKGFDE09CC,36,16.93,,鋼筋混凝土造,77年10月4日,六層,,
RPPPMLSKLHKGFDE58CC,44,66.59,,鋼筋混凝土造,70年3月16日,五層,,
RPRPMLSKLHKGFDE78CC,30,30.95,住家用,鋼筋混凝土造,83年11月3日,十二層,,
RPRPMLSKLHKGFDE78CC,30,19.17,見使用執照,鋼筋混凝土造,83年11月3日,十二層,,
RPPNMLSKLHKGFEE48CC,18,78.86,住家用,鋼筋混凝土造,96年8月8日,十四層,,
RPQPMLSKLHKGFDE68CC,50,16.52,,加強磚造,63年10月28日,二層,,
RPTNMLSKLHKGFEE88CC,23,19.72,住家用,見使用執照,90年9月7日,六層,,
RPTNMLSKLHKGFEE88CC,23,10.51,見使用執照,見使用執照,90年9月7日,六層,,
RPRNMLSKLHKGFEE68CC,27,77.27,住家用,鋼筋混凝土造,87年6月26日,九層,,
RPRNMLSKLHKGFEE68CC,27,40.45,見使用執照,鋼筋混凝土造,87年6月26日,九層,,
RPUNMLSKLHKGFEE98CC,30,105.79,住家用,鋼筋混凝土造,83年11月5日,十層,,
RPSNMLSKLHKGFEE78CC,19,16.74,住家用,鋼筋混凝土造,95年6月1日,六層,,
RPUNMLSKLHKGFEE98CC,30,50.03,見使用執照,鋼筋混凝土造,83年11月5日,十層,,
RPSNMLSKLHKGFEE78CC,19,12.50,防空避難室兼停車空間、電信室、門廳、走廊、梯間、機械室、水箱,鋼筋混凝土造,95年6月1日,六層,,
RPWNMLSKLHKGFEE56CC,32,82.83,住家用,鋼筋混凝土造,82年5月11日,七層,,
RPWNMLSKLHKGFEE56CC,32,37.63,見使用執照,鋼筋混凝土造,82年5月11日,七層,,
RPXNMLSKLHKGFEE66CC,1,88.34,集合住宅,鋼筋混凝土,113年3月5日,十五層,,
RPXNMLSKLHKGFEE66CC,1,77.30,本共有部分之項目有防空避難室兼停車空間、梯間、管委會使用空間、公共服務空間、梯廳兼門廳、垃圾暫存空間、車道、管道、樓梯間、升降機間（排煙室）、水箱、機械室等共１２項。,鋼筋混凝土,113年3月5日,十五層,,
RPOOMLSKLHKGFEE48CC,18,58.81,住家用,鋼筋混凝土造,96年1月12日,十五層,,
RPOOMLSKLHKGFEE48CC,18,27.59,共有部份,鋼筋混凝土造,96年1月12日,十五層,,
RPPOMLSKLHKGFEE58CC,1,73.77,集合住宅,鋼筋混凝土,112年11月23日,二十四層,,
RPQOMLSKLHKGFEE68CC,8,47.02,集合住宅,鋼筋混凝土,106年1月23日,十五層,,
RPQOMLSKLHKGFEE68CC,8,23.18,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、車道、公共服務空間、梯廳、外廊、梯間、水箱、機械室等１０項。,鋼筋混凝土,106年1月23日,十五層,,
RPPOMLSKLHKGFEE58CC,1,70.88,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、管委會使用空間、車道、防災中心、外廊、垃圾暫存室、專用出入口緩衝空間、機械室、水箱、陽台等１２項。,鋼筋混凝土,112年11月23日,二十四層,,
RPVOMLSKLHKGFEE56CC,4,43.26,集合住宅,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPVOMLSKLHKGFEE56CC,4,24.94,本共有部分之項目有法定防空避難室兼停車空間、門廳、門廊、緩衝空間、停車空間、機車車道、樓梯間、防災中心、台電配電場所、中繼水箱、機械室、水箱等１２項。,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPROMLSKLHKGFEE78CC,22,78.90,住家用,鋼筋混凝土造,92年2月12日,十四層,,
RPTOMLSKLHKGFEE98CC,30,94.20,住家用,鋼筋混凝土造,84年8月14日,十六層,,
RPROMLSKLHKGFEE78CC,22,31.15,見使用執照,見使用執照,92年2月12日,十四層,,
RPTOMLSKLHKGFEE98CC,30,31.63,見使用執照,鋼筋混凝土造,84年8月14日,十六層,,
RPSOMLSKLHKGFEE88CC,11,51.33,住家用,鋼筋混凝土,103年7月14日,十五層,,
RPSOMLSKLHKGFEE88CC,11,22.11,本共有部分之項目有防空避難室兼停車空間、門廳、垃圾分類儲存空間、公共服務空間、供行動不便者使用昇降機道、公共廁所、廣場式開放空間（頂蓋型）、走廊兼梯廳、設備空間及安全梯間、樓梯間、機械室、水箱、造型框架等１３項,鋼筋混凝土,103年7月14日,十五層,,
RPXOMLSKLHKGFEE76CC,10,216.18,集合住宅,鋼筋混凝土,104年7月30日,二十五層,,
RPXOMLSKLHKGFEE76CC,10,172.46,本共有部分之項目有防空避難室兼停車空間、梯間、門廳、門廊、防災中心、公共服務空間、車道投影、設備空間、樓梯間、機械室、水箱等１１項。,鋼筋混凝土,104年7月30日,二十五層,,
RPUOMLSKLHKGFEE09CC,19,55.12,住家用,鋼筋混凝土造,95年4月10日,十五層,,
RPUOMLSKLHKGFEE09CC,19,23.94,見使用執照,鋼筋混凝土造,95年4月10日,十五層,,
RPWOMLSKLHKGFEE66CC,28,115.10,集合住宅,鋼筋混凝土造,85年10月18日,六層,,
RPWOMLSKLHKGFEE66CC,28,59.52,見使用執照,鋼筋混凝土造,85年10月18日,六層,,
RPOPMLSKLHKGFEE58CC,43,82.12,集合住宅,鋼筋混凝土造,70年12月14日,五層,,
RPRPMLSKLHKGFEE88CC,7,49.31,集合住宅,鋼筋混凝土,107年1月30日,十五層,,
RPPPMLSKLHKGFEE68CC,5,79.68,集合住宅,鋼筋混凝土,109年6月11日,二十三層,,
RPRPMLSKLHKGFEE88CC,7,26.32,本共有部分之項目包括：防空避難室兼停車空間、管委會使用空間、外廊、車道、樓梯間、機械室、水箱等共７項,鋼筋混凝土,107年1月30日,十五層,,
RPPPMLSKLHKGFEE68CC,5,77.45,本共有部分之項目有防空避難室兼停車空間、公共梯間、頂蓋型開放空間、門廊、防災中心、緩衝空間、車道、停車空間、管委會使用空間、交誼室、樓梯間、中繼設備、機械室、水箱等１４項。,鋼筋混凝土,109年6月11日,二十三層,,
RPSPMLSKLHKGFEE98CC,30,65.05,住家用,鋼筋混凝土造,84年7月29日,十四層,,
RPSPMLSKLHKGFEE98CC,30,17.57,見使用執照,鋼筋混凝土造,84年7月29日,十四層,,
RPQPMLSKLHKGFEE78CC,44,52.08,公寓,鋼筋混凝土造,70年3月12日,五層,,
RPQNMLSKLHKGFFE68CC,37,41.03,住商用,鋼筋混凝土造,76年12月7日,二層,,
RPPNMLSKLHKGFFE58CC,4,76.10,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPRNMLSKLHKGFFE78CC,29,26.64,住家用,鋼筋混凝土造,85年6月30日,五層,,
RPRNMLSKLHKGFFE78CC,29,10.23,共用部份,鋼筋混凝土造,85年6月30日,五層,,
RPQNMLSKLHKGFGE78CC,2,24.20,集合住宅,鋼筋混凝土,111年12月5日,十層,,
RPQNMLSKLHKGFGE78CC,2,13.61,本共有部份之項目有防空避難室兼停車空間、門廳兼梯廳、管委會使用空間、樓梯間、車道、機械室、水箱等７項。,鋼筋混凝土,111年12月5日,十層,,
RPSNMLSKLHKGFGE98CC,32,74.30,住家用,加強磚造,82年3月15日,二層,,
RPUNMLSKLHKGFGE56CC,46,43.40,住家用,鋼筋混凝土造,67年10月30日,五層,,
RPRNMLSKLHKGFGE88CC,4,63.67,集合住宅,鋼筋混凝土,109年9月9日,十五層,,
RPSNMLSKLHKGFFE88CC,7,19.92,集合住宅,鋼筋混凝土造,107年8月20日,七層,,
RPRNMLSKLHKGFGE88CC,4,59.55,本共有部分之項目有防空避難室兼停車空間、公共服務空間、門廊、垃圾暫存室、車道、樓梯間、機械室、水箱等項。,鋼筋混凝土,109年9月9日,十五層,,
RPSNMLSKLHKGFFE88CC,7,9.70,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,,
RPTNMLSKLHKGFGE09CC,13,53.60,集合住宅,鋼筋混凝土造,101年5月15日,十五層,,
RPTNMLSKLHKGFGE09CC,13,25.73,共有部份,鋼筋混凝土造,101年5月15日,十五層,,
RPVNMLSKLHKGFGE66CC,41,78.40,住家用,鋼筋混凝土造,73年8月15日,五層,,
RPPNMLSKLHKGFGE68CC,30,81.37,集合住宅,鋼筋混凝土造,84年9月7日,十二層,,
RPPNMLSKLHKGFGE68CC,30,20.12,共有部份,鋼筋混凝土造,84年9月7日,十二層,,
RPWNMLSKLHKGFGE76CC,49,73.23,住家用,加強磚造,65年7月25日,四層,,
RPTNMLSKLHKGFIE66CC,8,57.36,集合住宅,鋼筋混凝土造,105年11月7日,十五層,,
RPTNMLSKLHKGFIE66CC,8,31.57,本共有部分之項目有停車空間、梯間、公共服務空間、門廳、外廊、車道、涼亭、樓梯間、機械室、水箱等１０項,鋼筋混凝土造,105年11月7日,十五層,,
RPPOMLSKLHKGFGE78CC,44,84.59,住家用,鋼筋混凝土造,70年3月26日,五層,,
RPPOMLSKLHKGFGE78CC,44,6.72,共有部份,鋼筋混凝土造,70年3月26日,五層,,
RPRNMLSKLHKGFIE09CC,10,20.27,集合住宅,鋼筋混凝土造,104年7月27日,五層,,
RPSNMLSKLHKGFIE56CC,44,99.71,住家用,加強磚造,69年11月26日,二層,,
RPRNMLSKLHKGFIE09CC,10,16.68,本共有部份之項目有水箱間、停車空間、室內安全梯、梯廳、機電設備、無障礙昇降機、車道、樓梯間、管理委員會、電梯機械室等１０項,鋼筋混凝土造,104年7月27日,五層,,
RPOOMLSKLHKGFGE68CC,52,55.90,商業用,加強磚造,62年4月25日,二層,,
RPPNMLSKLHKGFJE98CC,17,19.83,住商用,鋼筋混凝土造,97年4月29日,四層,,
RPXNMLSKLHKGFGE86CC,48,98.00,住商用,加強磚造,65年11月10日,二層,,
RPUNMLSKLHKGFIE76CC,32,104.36,住家用,鋼筋混凝土造,82年5月14日,十二層,,
RPUNMLSKLHKGFIE76CC,32,26.42,共有部份,鋼筋混凝土造,82年5月14日,十二層,,
RPPNMLSKLHKGFIE88CC,40,155.47,住家用,鋼筋混凝土造,74年5月18日,四層,,
RPQNMLSKLHKGFLE66CC,43,58.88,住家用,鋼筋混凝土造,71年6月1日,五層,,
RPPNMLTKLHKGFAE18CC,30,21.02,集合住宅,鋼筋混凝土造,84年5月15日,五層,,
RPPNMLTKLHKGFAE18CC,30,4.60,見使用執照,鋼筋混凝土造,84年5月15日,五層,,
RPQNMLSKLHKGFJE09CC,17,19.83,住商用,鋼筋混凝土造,97年6月23日,四層,,
RPQNMLTKLHKGFAE28CC,19,72.37,住家用,鋼筋混凝土造,95年2月3日,十四層,,
RPQNMLTKLHKGFAE28CC,19,28.03,共有部份,鋼筋混凝土造,95年2月3日,十四層,,
RPWNMLTKLHKGFAE88CC,45,43.20,集合住宅,鋼筋混凝土造,69年6月18日,十二層,,
RPWNMLTKLHKGFAE88CC,45,10.66,走道、電梯間、樓梯（太平梯）、防空避難室、停車場、工具室、電梯機械室,鋼筋混凝土造,69年6月18日,十二層,,
RPTNMLTKLHKGFAE58CC,30,21.02,集合住宅,鋼筋混凝土造,84年5月15日,五層,,
RPTNMLTKLHKGFAE58CC,30,4.60,見使用執照,鋼筋混凝土造,84年5月15日,五層,,
RPVNMLTKLHKGFAE78CC,43,46.25,,鋼筋混凝土造,71年2月26日,十二層,,
RPVNMLTKLHKGFAE78CC,43,3.00,,鋼筋混凝土造,71年2月26日,十二層,,
RPVNMLTKLHKGFAE78CC,43,7.78,,鋼筋混凝土造,71年2月26日,十二層,,
RPVNMLTKLHKGFAE78CC,43,.36,,鋼筋混凝土造,71年2月26日,四層,,
RPRNMLTKLHKGFAE38CC,48,77.95,公寓,鋼筋混凝土造,66年3月15日,四層,,
RPXNMLTKLHKGFAE98CC,21,59.67,住家用,鋼筋混凝土造,93年7月22日,十四層,,
RPUNMLTKLHKGFAE68CC,77,82.77,住商用,加強磚造,37年2月1日,三層,,
RPXNMLTKLHKGFAE98CC,21,25.09,共有部份,鋼筋混凝土造,93年7月22日,十四層,,
RPUNMLTKLHKGFAE68CC,77,82.77,住商用,加強磚造,37年2月1日,三層,,
RPUNMLTKLHKGFAE68CC,77,84.19,住商用,加強磚造,37年2月1日,三層,,
RPPOMLTKLHKGFAE28CC,32,289.43,住商用,鋼筋混凝土造,81年12月2日,五層,,
RPOOMLTKLHKGFAE18CC,35,240.10,商業用,鋼筋混凝土造,79年1月22日,十四層,,
RPOOMLTKLHKGFAE18CC,35,75.46,見使用執照,鋼筋混凝土造,79年1月22日,十四層,,
RPSOMLTKLHKGFAE58CC,2,77.11,集合住宅,鋼筋混凝土,112年3月21日,二十九層,,
